zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,n_lomrs,first_lomr_date,last_lomr_date,ever_treated,treatment_intensity,already_treated,treated_in_window
01810,42.64669,-71.16517,Andover,MA,Massachusetts,True,,33201,1087.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2025-11-21,2025-11-21,1,0.0028090172117493477,0,0
01826,42.68323,-71.30063,Dracut,MA,Massachusetts,True,,29422,1415.5,25017,Middlesex,"{""25017"": 99.44, ""25009"": 0.56}",Middlesex|Essex,25017|25009,False,False,America/New_York,0,,,0,0.0,0,0
01830,42.7959,-71.05323,Haverhill,MA,Massachusetts,True,,25137,1812.5,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2025-11-28,2025-11-28,1,0.020060378968171613,0,0
01832,42.79099,-71.13133,Haverhill,MA,Massachusetts,True,,22060,1942.3,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01833,42.72409,-70.9821,Georgetown,MA,Massachusetts,True,,8183,638.1,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01834,42.75198,-71.01486,Groveland,MA,Massachusetts,True,,6459,727.4,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2025-11-28,2025-11-28,1,0.036327792953824094,0,0
01835,42.75292,-71.08602,Haverhill,MA,Massachusetts,True,,13682,1751.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01840,42.70695,-71.16014,Lawrence,MA,Massachusetts,True,,4733,9271.5,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01841,42.71077,-71.16494,Lawrence,MA,Massachusetts,True,,47225,15516.9,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01843,42.68985,-71.16095,Lawrence,MA,Massachusetts,True,,24425,7238.6,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01844,42.73426,-71.18858,Methuen,MA,Massachusetts,True,,47249,2138.1,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01845,42.67132,-71.08669,North Andover,MA,Massachusetts,True,,28352,1073.6,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01860,42.83858,-71.01194,Merrimac,MA,Massachusetts,True,,6338,745.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01876,42.61206,-71.22733,Tewksbury,MA,Massachusetts,True,,28667,1376.1,25017,Middlesex,"{""25017"": 99.19, ""25009"": 0.81}",Middlesex|Essex,25017|25009,False,False,America/New_York,0,,,0,0.0,0,0
01901,42.46125,-70.94639,Lynn,MA,Massachusetts,True,,1689,6226.6,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2018-08-13,2018-08-13,1,0.00020296131767218517,0,1
01902,42.4712,-70.93983,Lynn,MA,Massachusetts,True,,45139,19047.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2022-05-10,2022-05-10,1,0.0036062907569367492,0,1
01904,42.49151,-70.97166,Lynn,MA,Massachusetts,True,,18203,4287.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2025-11-25,2025-11-25,1,0.04750273403567743,0,0
01905,42.46355,-70.9733,Lynn,MA,Massachusetts,True,,25251,8278.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2018-08-13,2018-08-13,1,0.008079325539522359,0,1
01906,42.46922,-71.01299,Saugus,MA,Massachusetts,True,,26660,2302.6,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01907,42.47572,-70.90684,Swampscott,MA,Massachusetts,True,,14027,4640.2,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01908,42.42856,-70.92614,Nahant,MA,Massachusetts,True,,3410,3169.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,8,2017-07-07,2022-04-13,1,1.0,0,1
01913,42.85297,-70.94459,Amesbury,MA,Massachusetts,True,,16283,1324.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01915,42.56841,-70.8647,Beverly,MA,Massachusetts,True,,39502,2780.2,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,2,2017-05-05,2017-12-28,1,0.048021396439996845,0,1
01921,42.6815,-71.01887,Boxford,MA,Massachusetts,True,,7961,337.4,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01922,42.75862,-70.91758,Byfield,MA,Massachusetts,True,,3108,342.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01923,42.57398,-70.94923,Danvers,MA,Massachusetts,True,,26342,1994.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01929,42.63478,-70.77684,Essex,MA,Massachusetts,True,,3504,251.4,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,2,2017-04-10,2017-12-27,1,0.4064621070822492,0,1
01930,42.62605,-70.68966,Gloucester,MA,Massachusetts,True,,28789,1099.1,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,11,2017-04-10,2025-07-10,1,0.00974675461283709,0,1
01937,42.58579,-70.98406,Hathorne,MA,Massachusetts,True,,151,2066.9,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01938,42.68568,-70.83989,Ipswich,MA,Massachusetts,True,,13175,410.4,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,3,2017-04-10,2017-12-27,1,0.09642082667134899,0,1
01940,42.53523,-71.03695,Lynnfield,MA,Massachusetts,True,,12108,1201.5,25009,Essex,"{""25009"": 99.87, ""25017"": 0.13}",Essex|Middlesex,25009|25017,False,False,America/New_York,0,,,0,0.0,0,0
01944,42.58154,-70.76825,Manchester,MA,Massachusetts,True,,5136,556.5,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,3,2017-01-02,2017-12-28,1,0.05841577279760577,0,1
01945,42.49924,-70.86348,Marblehead,MA,Massachusetts,True,,19808,4471.4,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,2,2017-07-14,2021-09-17,1,0.0012638048003826105,0,1
01949,42.6043,-71.01641,Middleton,MA,Massachusetts,True,,8987,668.3,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01950,42.81237,-70.88785,Newburyport,MA,Massachusetts,True,,17416,2085.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,3,2016-02-16,2018-08-31,1,0.019656146925771025,0,1
01951,42.77742,-70.85022,Newbury,MA,Massachusetts,True,,3558,248.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01952,42.84655,-70.86163,Salisbury,MA,Massachusetts,True,,8283,538.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01960,42.53374,-70.97222,Peabody,MA,Massachusetts,True,,50944,3180.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01966,42.65432,-70.62227,Rockport,MA,Massachusetts,True,,6952,994.9,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,3,2015-12-14,2020-09-17,1,0.004949826516995552,0,1
01969,42.72235,-70.88832,Rowley,MA,Massachusetts,True,,5856,321.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01970,42.51298,-70.90266,Salem,MA,Massachusetts,True,,41109,4987.5,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,6,2017-05-05,2017-12-29,1,0.11564532920095129,0,1
01982,42.62669,-70.85789,South Hamilton,MA,Massachusetts,True,,7764,546.7,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01983,42.63728,-70.94251,Topsfield,MA,Massachusetts,True,,6089,511.8,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01984,42.60078,-70.8826,Wenham,MA,Massachusetts,True,,4875,636.5,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,0,,,0,0.0,0,0
01985,42.7939,-70.96906,West Newbury,MA,Massachusetts,True,,4235,314.9,25009,Essex,"{""25009"": 100}",Essex,25009,False,False,America/New_York,1,2025-11-28,2025-11-28,1,0.006430953779744278,0,0
02019,42.0777,-71.47407,Bellingham,MA,Massachusetts,True,,16332,890.4,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02021,42.17504,-71.12645,Canton,MA,Massachusetts,True,,21561,1150.2,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02025,42.23603,-70.81906,Cohasset,MA,Massachusetts,True,,7542,771.7,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02026,42.24665,-71.1777,Dedham,MA,Massachusetts,True,,24711,2406.0,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02030,42.2366,-71.28421,Dover,MA,Massachusetts,True,,5589,370.2,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02032,42.15489,-71.2155,East Walpole,MA,Massachusetts,True,,4226,1807.3,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02035,42.06266,-71.24613,Foxboro,MA,Massachusetts,True,,16865,849.4,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02038,42.08622,-71.41126,Franklin,MA,Massachusetts,True,,31635,1187.5,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02043,42.21678,-70.88494,Hingham,MA,Massachusetts,True,,22157,999.0,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02045,42.28437,-70.88266,Hull,MA,Massachusetts,True,,10293,3845.2,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,1,2025-10-10,2025-10-10,1,0.00018327502663688548,0,0
02047,42.14582,-70.69603,Humarock,MA,Massachusetts,True,,180,312.1,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,1,2023-04-10,2023-04-10,1,0.0035631537729005187,0,0
02048,42.01626,-71.21868,Mansfield,MA,Massachusetts,True,,23184,1153.2,25005,Bristol,"{""25005"": 100}",Bristol,25005,False,False,America/New_York,0,,,0,0.0,0,0
02050,42.11443,-70.71487,Marshfield,MA,Massachusetts,True,,25429,884.2,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,4,2020-01-10,2023-08-09,1,0.3047509799226059,0,1
02052,42.1848,-71.30501,Medfield,MA,Massachusetts,True,,12024,834.5,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02053,42.15352,-71.42906,Medway,MA,Massachusetts,True,,12752,1105.3,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02054,42.1693,-71.36261,Millis,MA,Massachusetts,True,,7891,655.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02056,42.11632,-71.32952,Norfolk,MA,Massachusetts,True,,10981,737.1,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02061,42.16075,-70.81772,Norwell,MA,Massachusetts,True,,10506,501.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,1,2023-04-10,2023-04-10,1,0.00033436839351336955,0,0
02062,42.18563,-71.19464,Norwood,MA,Massachusetts,True,,28602,2711.3,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02066,42.20129,-70.76155,Scituate,MA,Massachusetts,True,,17656,1069.8,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,1,2023-04-10,2023-04-10,1,0.00018795083792281744,0,0
02067,42.10778,-71.18183,Sharon,MA,Massachusetts,True,,17486,770.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,1,2013-03-11,2013-03-11,1,0.017452765876482562,0,1
02071,42.10392,-71.27002,South Walpole,MA,Massachusetts,True,,1707,1774.6,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02072,42.1192,-71.10189,Stoughton,MA,Massachusetts,True,,26999,1678.4,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02081,42.14689,-71.25916,Walpole,MA,Massachusetts,True,,18472,1042.1,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02090,42.22024,-71.21057,Westwood,MA,Massachusetts,True,,14636,1344.0,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02093,42.05129,-71.35522,Wrentham,MA,Massachusetts,True,,10955,504.7,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02108,42.35657,-71.06516,Boston,MA,Massachusetts,True,,3825,13966.5,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02109,42.36498,-71.05277,Boston,MA,Massachusetts,True,,3771,22237.8,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02110,42.35797,-71.05189,Boston,MA,Massachusetts,True,,1733,9687.9,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02111,42.35067,-71.06054,Boston,MA,Massachusetts,True,,7383,37667.2,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02113,42.36526,-71.05524,Boston,MA,Massachusetts,True,,6915,71052.2,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02114,42.36337,-71.06686,Boston,MA,Massachusetts,True,,11999,27060.6,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02115,42.34046,-71.09481,Boston,MA,Massachusetts,True,,28441,40018.3,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02116,42.35105,-71.07638,Boston,MA,Massachusetts,True,,20628,31764.9,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02118,42.33806,-71.07057,Boston,MA,Massachusetts,True,,26498,24361.9,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02119,42.32405,-71.08522,Roxbury,MA,Massachusetts,True,,25346,15692.4,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02120,42.33212,-71.09654,Roxbury Crossing,MA,Massachusetts,True,,15181,24524.3,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02121,42.3057,-71.08693,Dorchester,MA,Massachusetts,True,,25978,13776.6,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02122,42.29427,-71.05185,Dorchester,MA,Massachusetts,True,,23479,13832.6,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,1,2015-08-21,2015-08-21,1,0.023081389916186284,0,1
02124,42.28583,-71.07114,Dorchester Center,MA,Massachusetts,True,,47783,16100.5,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,1,2015-08-21,2015-08-21,1,0.0020235538030889855,0,1
02125,42.31578,-71.0562,Dorchester,MA,Massachusetts,True,,33295,15358.0,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02126,42.27588,-71.0918,Mattapan,MA,Massachusetts,True,,25562,13981.1,25025,Suffolk,"{""25025"": 99.47, ""25021"": 0.53}",Suffolk|Norfolk,25025|25021,False,False,America/New_York,0,,,0,0.0,0,0
02127,42.33455,-71.03875,South Boston,MA,Massachusetts,True,,31799,15453.8,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02128,42.37324,-71.01616,East Boston,MA,Massachusetts,True,,40508,8061.7,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,2,2025-10-16,2025-12-23,1,0.030982975238644666,0,0
02129,42.37975,-71.06167,Charlestown,MA,Massachusetts,True,,16439,12151.8,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02130,42.30823,-71.11515,Jamaica Plain,MA,Massachusetts,True,,35401,9999.4,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02131,42.28392,-71.12468,Roslindale,MA,Massachusetts,True,,29826,10699.3,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02132,42.27931,-71.16072,West Roxbury,MA,Massachusetts,True,,25861,5316.8,25025,Suffolk,"{""25025"": 99.84, ""25021"": 0.16}",Suffolk|Norfolk,25025|25021,False,False,America/New_York,0,,,0,0.0,0,0
02134,42.35855,-71.12931,Allston,MA,Massachusetts,True,,21503,17401.0,25025,Suffolk,"{""25025"": 99.6, ""25017"": 0.4}",Suffolk|Middlesex,25025|25017,False,False,America/New_York,0,,,0,0.0,0,0
02135,42.34989,-71.15417,Brighton,MA,Massachusetts,True,,42780,16456.7,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02136,42.25505,-71.12662,Hyde Park,MA,Massachusetts,True,,28488,6195.2,25025,Suffolk,"{""25025"": 99.9, ""25021"": 0.1}",Suffolk|Norfolk,25025|25021,False,False,America/New_York,0,,,0,0.0,0,0
02142,42.36295,-71.08189,Cambridge,MA,Massachusetts,True,,3141,10012.6,25017,Middlesex,"{""25017"": 99.84, ""25025"": 0.16}",Middlesex|Suffolk,25017|25025,False,False,America/New_York,0,,,0,0.0,0,0
02149,42.40643,-71.05446,Everett,MA,Massachusetts,True,,41550,12151.6,25017,Middlesex,"{""25017"": 99.86, ""25025"": 0.14}",Middlesex|Suffolk,25017|25025,False,False,America/New_York,0,,,0,0.0,0,0
02150,42.39587,-71.03251,Chelsea,MA,Massachusetts,True,,35124,15863.0,25025,Suffolk,"{""25025"": 99.81, ""25017"": 0.19}",Suffolk|Middlesex,25025|25017,False,False,America/New_York,0,,,0,0.0,0,0
02151,42.41887,-71.004,Revere,MA,Massachusetts,True,,51808,9080.7,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,3,2022-05-12,2025-12-23,1,0.09602691966181434,0,1
02152,42.37724,-70.98115,Winthrop,MA,Massachusetts,True,,17497,10538.8,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02163,42.36717,-71.12509,Boston,MA,Massachusetts,True,,2582,14073.6,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02169,42.23971,-71.01802,Quincy,MA,Massachusetts,True,,55055,4551.5,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,3,2015-08-21,2017-03-13,1,0.2831563166301359,0,1
02170,42.26644,-71.01621,Quincy,MA,Massachusetts,True,,19505,9355.2,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,2,2015-08-21,2017-03-13,1,0.9333901472157716,0,1
02171,42.28709,-71.02604,Quincy,MA,Massachusetts,True,,17711,7221.2,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,3,2015-08-21,2018-01-19,1,0.7796115334495054,0,1
02184,42.20386,-71.0022,Braintree,MA,Massachusetts,True,,35744,2597.2,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,1,2017-03-01,2017-03-01,1,5.423478712818099e-06,0,1
02186,42.23854,-71.08464,Milton,MA,Massachusetts,True,,27003,1971.6,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,1,2015-08-21,2015-08-21,1,0.015547684575419024,0,1
02188,42.20724,-70.95764,Weymouth,MA,Massachusetts,True,,14608,3782.7,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02189,42.2111,-70.93135,East Weymouth,MA,Massachusetts,True,,14559,3630.7,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02190,42.16625,-70.95253,South Weymouth,MA,Massachusetts,True,,16119,2304.1,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02191,42.24434,-70.94378,North Weymouth,MA,Massachusetts,True,,8457,4716.0,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02199,42.34748,-71.08199,Boston,MA,Massachusetts,True,,1146,20011.5,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02203,42.36144,-71.05945,Boston,MA,Massachusetts,True,,0,0.0,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,0,,,0,0.0,0,0
02210,42.34815,-71.03942,Boston,MA,Massachusetts,True,,2090,2265.0,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,False,False,America/New_York,1,2023-08-25,2023-08-25,1,0.0009484584489187032,0,0
02215,42.34741,-71.10276,Boston,MA,Massachusetts,True,,26125,29540.0,25025,Suffolk,"{""25025"": 95.72, ""25021"": 4.28}",Suffolk|Norfolk,25025|25021,False,False,America/New_York,0,,,0,0.0,0,0
02301,42.07791,-71.04223,Brockton,MA,Massachusetts,True,,61025,4902.6,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02302,42.08792,-70.99864,Brockton,MA,Massachusetts,True,,32741,3686.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02322,42.12666,-71.04922,Avon,MA,Massachusetts,True,,4356,1015.0,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02324,41.97272,-70.97498,Bridgewater,MA,Massachusetts,True,,26563,984.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02330,41.87388,-70.7563,Carver,MA,Massachusetts,True,,11509,308.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02332,42.04651,-70.71388,Duxbury,MA,Massachusetts,True,,15059,635.3,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,4,2020-01-10,2024-01-04,1,0.05293507598613109,0,1
02333,42.03521,-70.94235,East Bridgewater,MA,Massachusetts,True,,13794,802.3,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,1,2019-03-21,2019-03-21,1,0.001457090887973885,0,1
02338,41.99138,-70.86326,Halifax,MA,Massachusetts,True,,7518,470.6,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02339,42.12241,-70.85665,Hanover,MA,Massachusetts,True,,13879,893.3,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02341,42.05604,-70.87251,Hanson,MA,Massachusetts,True,,10218,685.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02343,42.14733,-71.00484,Holbrook,MA,Massachusetts,True,,10745,1532.7,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02346,41.88034,-70.87446,Middleboro,MA,Massachusetts,True,,23106,334.7,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02347,41.83101,-70.9594,Lakeville,MA,Massachusetts,True,,10612,358.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02351,42.11805,-70.95905,Abington,MA,Massachusetts,True,,16029,1608.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,1,2025-12-12,2025-12-12,1,0.003466774375582111,0,0
02356,42.05519,-71.12071,North Easton,MA,Massachusetts,True,,12564,923.4,25005,Bristol,"{""25005"": 100}",Bristol,25005,False,False,America/New_York,2,2010-10-26,2021-03-15,1,0.023608827432074365,0,1
02359,42.06547,-70.8014,Pembroke,MA,Massachusetts,True,,17828,818.3,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02360,41.87817,-70.63089,Plymouth,MA,Massachusetts,True,,56271,583.8,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02364,41.98616,-70.74823,Kingston,MA,Massachusetts,True,,12629,677.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02366,41.84868,-70.6613,South Carver,MA,Massachusetts,True,,197,4399.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02367,41.96345,-70.80975,Plympton,MA,Massachusetts,True,,2820,192.1,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02368,42.17506,-71.05011,Randolph,MA,Massachusetts,True,,32158,3448.9,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,False,False,America/New_York,0,,,0,0.0,0,0
02370,42.1295,-70.91002,Rockland,MA,Massachusetts,True,,17489,1743.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02375,42.01954,-71.10381,South Easton,MA,Massachusetts,True,,9188,666.7,25005,Bristol,"{""25005"": 100}",Bristol,25005,False,False,America/New_York,1,2010-11-02,2010-11-02,1,0.025891453132939828,0,1
02379,42.02139,-71.0267,West Bridgewater,MA,Massachusetts,True,,6916,451.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02382,42.08,-70.93993,Whitman,MA,Massachusetts,True,,14489,2088.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,False,False,America/New_York,0,,,0,0.0,0,0
02445,42.32581,-71.13319,Brookline,MA,Massachusetts,True,,20679,7918.9,25021,Norfolk,"{""25021"": 97.46, ""25025"": 2.54}",Norfolk|Suffolk,25021|25025,False,False,America/New_York,0,,,0,0.0,0,0
